Name; dG; StdError; SMILE; Token; Solvent; MW; HeavyMW; maxAbsCharge; minAbsCharge; #V e; HLC; Class; HLCerr 
tris(2-chloroethyl)amine; -4.32; 1.473404; C(CCl)N(CCCl)CCCl; [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 0; 0.150056584487041; 0.14078481064519055; 0.31393303141310275; 0.073893987210907; 0.20945945945945946; 60.66666666666666; 7; 0.3150810466398956
bis(2-chloroethyl)ethylamine; -1.139; 0.861237; CCN(CCCl)CCCl; [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.12495319956719139; 0.11484710853845186; 0.3154588727582113; 0.07389181925021943; 0.1891891891891892; 12.3; 7; 2.369276467492718
1-amino-2-chlorobenzene; -3.28; 0.402914; C1=CC=C(C(=C1)N)Cl; [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 0; 0.09389008457736062; 0.08890940643171318; 0.4162787054509785; 0.13378408471256834; 0.14189189189189189; 835.4087963572206; 7; 4.84633224280498
1-amino-3-chlorobenzene; -3.67; 0.67161; C1=CC(=CC(=C1)Cl)N; [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.09389008457736062; 0.08890940643171318; 0.41749693078208583; 0.0897538841118529; 0.14189189189189189; 820.5555555555555; 7; 2.404367787303988
1-amino-4-chlorobenzene; -3.708; 0.798221; C1=CC(=CC=C1N)Cl; [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 0; 0.09389008457736062; 0.08890940643171318; 0.41754001750877795; 0.08575872984174301; 0.14189189189189189; 843.6111111111111; 7; 3.341478146960533
2,3-dichlorobenzenamine; -3.604; 0.381948; C1=CC(=C(C(=C1)Cl)Cl)N; [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.11899346949721026; 0.11484710853845186; 0.41623252051223597; 0.1729937733076244; 0.16216216216216217; 630.0; 7; 0.0
2,4-dichlorobenzenamine; -3.369; 0.542668; C1=CC(=C(C=C1Cl)Cl)N; [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 0; 0.11899346949721026; 0.11484710853845186; 0.416277223041918; 0.1369043927791217; 0.16216216216216217; 630.0; 7; 0.0
3,4-dichlorobenzenamine; -3.66; 0.654202; C1=CC(=C(C=C1N)Cl)Cl; [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.11899346949721026; 0.11484710853845186; 0.4174954551924177; 0.12901192274412943; 0.16216216216216217; 687.3333333333334; 7; 3.816712825623821
3,5-dichlorobenzenamine; -3.301; 0.767547; C1=C(C=C(C=C1Cl)Cl)N; [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 0; 0.11899346949721026; 0.11484710853845186; 0.41745238184618033; 0.09287558748314566; 0.16216216216216217; 630.0; 7; 0.0
2,5-dichlorobenzenamine; -3.52; 0.447214; C1=CC(=C(C=C1Cl)N)Cl; [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.11899346949721026; 0.11484710853845186; 0.4162339339290623; 0.13400823759862288; 0.16216216216216217; 824.0; 7; 2.0402208285265546
2,4,5-trichlorobenzenamine; -4.067; 0.455633; C1=C(C(=CC(=C1Cl)Cl)Cl)N; [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 0; 0.14409685441705988; 0.14078481064519055; 0.4162324231163525; 0.13713272060604545; 0.18243243243243243; 1075.0; 7; 2.014903020542265
2,4,6-trichlorobenzenamine; -2.7; 0.230304; C1=C(C=C(C(=C1Cl)N)Cl)Cl; [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.14409685441705988; 0.14078481064519055; 0.41500895673074056; 0.14610893668262925; 0.18243243243243243; 731.0; 7; 3.575550768806933
2,3,4,5,6-pentachloroaniline; -2.768; 0.199489; C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)N; [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 0; 0.19430362425675918; 0.19266021485866794; 0.41491602333306976; 0.1796833844427384; 0.22297297297297297; 2400.0; 7; 0.0
(2,4,6-trichlorophenyl)hydrazine; -4.111; 0.735411; C1=C(C=C(C(=C1Cl)NN)Cl)Cl; [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.15519264281012654; 0.15103244535619073; 0.33661073882510106; 0.18152719321917443; 0.20270270270270271; 216225.0; 7; 6.127596721432562
4-chlorobenzonitrile; -4.623333; 0.151144; C1=CC(=CC=C1C#N)Cl; [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 0; 0.10127033767852509; 0.09769675136737554; 0.2015165111810606; 0.20883804986640814; 0.14864864864864866; 67.5; 7; 1.8170772772123445
3-chloro-2-methylbenzenamine; -2.173; 0.62402; CC1=C(C=CC=C1Cl)N; [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.10425020271351565; 0.09769675136737554; 0.4172718704438326; 0.09591323900583427; 0.16216216216216217; 640.0; 7; 0.0
3-chloro-4-methylbenzenamine; -2.517; 0.703549; CC1=C(C=C(C=C1)N)Cl; [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 0; 0.10425020271351565; 0.09769675136737554; 0.417496647990852; 0.0959035693264854; 0.16216216216216217; 500.0; 7; 0.0
4-chloro-2-methylbenzenamine; -2.784; 0.845579; CC1=C(C=CC(=C1)Cl)N; [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.10425020271351565; 0.09769675136737554; 0.4173151502304351; 0.0863155009994808; 0.16216216216216217; 500.0; 7; 0.0
5-chloro-2-methylbenzenamine; -2.744; 0.652031; CC1=C(C=C(C=C1)Cl)N; [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 0; 0.10425020271351565; 0.09769675136737554; 0.41727202856166296; 0.08979601735439022; 0.16216216216216217; 640.0; 7; 0.0
2,4,5,6-tetrachloro-1,3-dicyanobenzene; -4.802; 0.192707; C(#N)C1=C(C(=C(C(=C1Cl)Cl)Cl)C#N)Cl; [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.19505653393230513; 0.1945448373342542; 0.20139698839040998; 0.2157242741784975; 0.23648648648648649; 2998.835714285714; 7; 8.30864843952318
2-chlorobenzalmalononitrile; -6.713; 0.315533; C1=CC=C(C(=C1)C=C(C#N)C#N)Cl; [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 0; 0.13897668292757098; 0.13430642088536288; 0.2006859042193059; 0.2735498585220542; 0.20945945945945946; 100000.0; 7; 0.0
chlordimeform; 0.209; 0.501606; CC1=C(C=CC(=C1)Cl)N=CN(C)C; [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.1449364129975521; 0.13430642088536285; 0.38611695986065436; 0.19105737310586604; 0.23648648648648649; 2800.0; 7; 0.0714589639821454
4,4'-dichloroazobenzene; -2.369; 0.575838; C1=CC(=CC=C1N=NC2=CC=C(C=C2)Cl)Cl; [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 0; 0.18480030411973067; 0.17781881286342635; 0.15768070237931564; 0.18071418412160328; 0.2702702702702703; 120.0; 7; 0.0
bis(3,4-dichlorophenyl)diazene; -2.584444; 0.338201; C1=CC(=C(C=C1N=NC2=CC(=C(C=C2)Cl)Cl)Cl)Cl; [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.23500707395942996; 0.2296942170769037; 0.1576217013132972; 0.18384219230392923; 0.3108108108108108; 230.0; 7; 0.0
3,3'-dichloro-(1,1'-biphenyl)-4,4'-diamine; -5.127; 0.45482; C1=CC(=C(C=C1C2=CC(=C(C=C2)N)Cl)Cl)N; [0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 0; 0.18629023663722596; 0.17781881286342635; 0.41627809091076323; 0.13508556609227243; 0.27702702702702703; 9010300.0; 7; 10.308952660644293
4-chloroazobenzene; -2.461; 0.23822; C1=CC=C(C=C1)N=NC2=CC=C(C=C2)Cl; [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.15969691919988105; 0.15188111075668764; 0.15768258028954346; 0.180714184000259; 0.25; 490.0; 7; 1.1819938976071604
4,4'-methylenebis(2-chlorobenzenamine); -4.271; 0.250098; C1=CC(=C(C=C1CC2=CC(=C(C=C2)N)Cl)Cl)N; [0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 0; 0.196650354773381; 0.1866061577990887; 0.41627841639944974; 0.1343867172193114; 0.2972972972972973; 45100000.0; 7; 3.486355190002463
clofentezine; -5.059; 0.303396; C1=CC=C(C(=C1)C2=NN=C(N=N2)C3=CC=CC=C3Cl)Cl; [0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.22324231962568822; 0.21588877215675142; 0.2143051907166027; 0.26496973790378153; 0.3310810810810811; 2150000.0; 7; 0.4248831939652664
amitriptyline hydrochloride; -0.766667; 1.322052; CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31.Cl; [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 0; 0.23148207589605463; 0.2119322355309865; 0.3236751068810175; 0.0021361220227436124; 0.3918918918918919; 14000.0; 7; 0.0
chlorhexidine; -16.565556; 1.595209; C1=CC(=CC=C1N/C(=N/C(=NCCCCCCN=C(/N=C(/NC2=CC=C(C=C2)Cl)\N)N)N)/N)Cl; [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]; 1; 0.37269799507332846; 0.3476733399080516; 0.38671223866933546; 0.4594667785743027; 0.6148648648648649; 9.1e+26; 7; 0.0
2,4,6-trichloro-1,3,5-triazine; -3.754; 0.127216; C1(=NC(=NC(=N1)Cl)Cl)Cl; [0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 0; 0.13520807679472813; 0.13491804526020376; 0.2381917163592996; 0.39367841842597356; 0.16216216216216217; 1466.4; 7; 4.358310108056566
2-chloropyridine; -4.189; 0.175468; C1=CC=NC(=C1)Cl; [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.0835299664412056; 0.08012206149605079; 0.25612341853896586; 0.27077624488779334; 0.12162162162162163; 213.509346256077; 7; 5.209086232820094
3-chloropyridine; -3.797; 0.14738; C1=CC(=CN=C1)Cl; [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 0; 0.0835299664412056; 0.08012206149605079; 0.27559733621881327; 0.12407027942398412; 0.12162162162162163; 287.677117789842; 7; 3.912023005428146
2,3,4,6-tetrachloropyridine; -2.41; 0.10583; C1=C(C(=C(N=C1Cl)Cl)Cl)Cl; [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.1588401212007545; 0.1579351678162669; 0.23322684803304228; 0.3169296865640962; 0.18243243243243243; 12.53; 7; 5.521460917862246
2,3,5,6-tetrachloropyridine; -2.852; 0.087727; C1=C(C(=NC(=C1Cl)Cl)Cl)Cl; [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 0; 0.1588401212007545; 0.1579351678162669; 0.23166887785975654; 0.31396216433658086; 0.18243243243243243; 6.428; 7; 5.115995809754082
pentachloropyridine; -1.59625; 0.104993; C1(=C(C(=NC(=C1Cl)Cl)Cl)Cl)Cl; [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.18394350612060414; 0.1838728699230056; 0.23154692792047005; 0.3171863086299641; 0.20270270270270271; 4.464; 7; 4.722953221644475
